date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,positive_rate,stringency_index,cci,cci_cur,cci_exp,umsent,umsent_cur,umsent_exp,ism_man,ism_non,cci_lag1,cci_lag2,cci_lag3,cci_lag4,cci_lag5,cci_lag6,cci_lag7,cci_lag8,total_cases_lag1,total_cases_lag2,total_deaths_lag1,total_deaths_lag2,VaxFull,VaxFul_sq,umsent_stan,umsent_mean,total_cases_stan_start_one,total_cases_stan_start_start,total_cases_mean_start_one,total_cases_mean_start_start,total_deaths_stan_start_one,total_deaths_stan_start_start,VaxFull_stan_start_one,VaxFull_stan_start_start,VaxFull_mean_start_one,VaxFull_mean_start_start,cci_stan,cci_mean,stringency_index_stan_start_one,stringency_index_stan_start_start,stringency_index_mean_start_one,stringency_index_mean_start_start,cci_lag1_stan,cci_lag1_mean,cpi,gdp,uenm,sp500,cci,covid
8/1/89,0,0,0,0,0,0,0,115.4,133,103.7,89.6,103.9,80.3,45.1,NA,120.4,117.2,116.7,116.6,117.4,120.7,115.8,119.4,0,0,0,0,0,0,0.478275983,6.681598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.811190689,19.92075783,-0.210916831,0,-2.460552239,0,1.014497337,24.93234323,128.7,1418867,5.1,343.75,115.4,0
9/1/89,0,0,0,0,0,0,0,116.3,131.7,106.1,95.8,107.1,88.6,46,NA,115.4,120.4,117.2,116.7,116.6,117.4,120.7,115.8,0,0,0,0,0,0,0.707335413,9.881598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.847839476,20.82075783,-0.210916831,0,-2.460552239,0,0.811047278,19.93234323,129.1,1418867,5.1,353.730011,116.3,0
10/1/89,0,0,0,0,0,0,0,117,133,106.4,93.9,104.4,87.2,46.8,NA,116.3,115.4,120.4,117.2,116.7,116.6,117.4,120.7,0,0,0,0,0,0,0.514066519,7.181598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.876344089,21.52075783,-0.210916831,0,-2.460552239,0,0.847668289,20.83234323,129.8,1471062,5,350.8699951,117,0
11/1/89,0,0,0,0,0,0,0,115.1,132.3,103.7,90.9,101.2,84.3,46.8,NA,117,116.3,115.4,120.4,117.2,116.7,116.6,117.4,0,0,0,0,0,0,0.285007089,3.981598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.798974426,19.62075783,-0.210916831,0,-2.460552239,0,0.876151297,21.53234323,130.3,1471062,5.2,341.2000122,115.1,0
12/1/89,0,0,0,0,0,0,0,113,125.9,104.4,90.5,98.2,85.5,47.4,NA,115.1,117,116.3,115.4,120.4,117.2,116.7,116.6,0,0,0,0,0,0,0.070263874,0.981598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.713460589,17.52075783,-0.210916831,0,-2.460552239,0,0.798840275,19.63234323,130.8,1471062,5.1,350.6300049,113,0
1/1/90,0,0,0,0,0,0,0,106.5,120.7,97,93,108,83.4,47.2,NA,113,115.1,117,116.3,115.4,120.4,117.2,116.7,0,0,0,0,0,0,0.771758378,10.78159851,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.448774901,11.02075783,-0.210916831,0,-2.460552239,0,0.713391251,17.53234323,131.5,1434375,6,359.6900024,106.5,0
2/1/90,0,0,0,0,0,0,0,106.7,126.3,93.7,89.5,102.3,81.3,49.1,NA,106.5,113,115.1,117,116.3,115.4,120.4,117.2,0,0,0,0,0,0,0.363746268,5.081598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.456919076,11.22075783,-0.210916831,0,-2.460552239,0,0.448906175,11.03234323,132.2,1434375,5.9,328.7900085,106.7,0
3/1/90,0,0,0,0,0,0,0,110.6,123.7,101.9,91.3,106.9,81.3,49.9,NA,106.7,106.5,113,115.1,117,116.3,115.4,120.4,0,0,0,0,0,0,0.693019199,9.681598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.615730489,15.12075783,-0.210916831,0,-2.460552239,0,0.457044177,11.23234323,132.9,1434375,5.5,332.7399902,110.6,0
4/1/90,0,0,0,0,0,0,0,107.3,119.4,99.2,93.9,109.4,83.9,50,NA,110.6,106.7,106.5,113,115.1,117,116.3,115.4,0,0,0,0,0,0,0.871971879,12.18159851,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.481351601,11.82075783,-0.210916831,0,-2.460552239,0,0.615735223,15.13234323,133.3,1490965,5.3,338.7000122,107.3,0
5/1/90,0,0,0,0,0,0,0,107.3,117.8,100.3,90.6,108.1,79.3,49.5,NA,107.3,110.6,106.7,106.5,113,115.1,117,116.3,0,0,0,0,0,0,0.778916485,10.88159851,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.481351601,11.82075783,-0.210916831,0,-2.460552239,0,0.481458184,11.83234323,133.6,1490965,5.2,332.25,107.3,0
6/1/90,0,0,0,0,0,0,0,102.4,111.1,96.6,88.3,106.5,76.6,49.2,NA,107.3,107.3,110.6,106.7,106.5,113,115.1,117,0,0,0,0,0,0,0.66438677,9.281598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.281819314,6.920757825,-0.210916831,0,-2.460552239,0,0.481458184,11.83234323,134.4,1490965,5.4,363.1600037,102.4,0
7/1/90,0,0,0,0,0,0,0,101.7,116.6,91.8,88.2,105.1,77.3,46.6,NA,102.4,107.3,107.3,110.6,106.7,106.5,113,115.1,0,0,0,0,0,0,0.56417327,7.881598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,0.253314702,6.220757825,-0.210916831,0,-2.460552239,0,0.282077127,6.932343234,135.1,1499694,5.6,359.5400085,101.7,0
8/1/90,0,0,0,0,0,0,0,84.7,100.4,74.2,76.4,97.5,62.9,46.1,NA,101.7,102.4,107.3,107.3,110.6,106.7,106.5,113,0,0,0,0,0,0,0.020157123,0.281598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.438940173,-10.77924217,-0.210916831,0,-2.460552239,0,0.253594119,6.232343234,135.8,1499694,5.5,355.519989,84.7,0
9/1/90,0,0,0,0,0,0,0,85.6,97.5,77.7,72.8,94.7,58.8,44.5,NA,84.7,101.7,102.4,107.3,107.3,110.6,106.7,106.5,0,0,0,0,0,0,-0.180269878,-2.518401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.402291385,-9.879242175,-0.210916831,0,-2.460552239,0,-0.438136079,-10.76765677,136.3,1499694,5.6,323.0899963,85.6,0
10/1/90,0,0,0,0,0,0,0,62.6,73.2,55.6,63.9,84.2,50.9,43.2,NA,85.6,84.7,101.7,102.4,107.3,107.3,110.6,106.7,0,0,0,0,0,0,-0.931871133,-13.01840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.33887151,-32.87924217,-0.210916831,0,-2.460552239,0,-0.401515069,-9.867656766,136.8,1538100,5.5,314.9400024,62.6,0
11/1/90,0,0,0,0,0,0,0,61.7,70.3,56.1,66,86.7,52.8,41.3,NA,62.6,85.6,84.7,101.7,102.4,107.3,107.3,110.6,0,0,0,0,0,0,-0.752918453,-10.51840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.375520297,-33.77924217,-0.210916831,0,-2.460552239,0,-1.337385337,-32.86765677,137.2,1538100,5.9,307.019989,61.7,0
12/1/90,0,0,0,0,0,0,0,61.2,63.3,59.8,65.5,84,53.7,40.8,NA,61.7,62.6,85.6,84.7,101.7,102.4,107.3,107.3,0,0,0,0,0,0,-0.946187347,-13.21840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.395880735,-34.27924217,-0.210916831,0,-2.460552239,0,-1.374006347,-33.76765677,137.7,1538100,6,324.1000061,61.2,0
1/1/91,0,0,0,0,0,0,0,55.1,54.7,55.3,66.8,84.9,55.2,39.2,NA,61.2,61.7,62.6,85.6,84.7,101.7,102.4,107.3,0,0,0,0,0,0,-0.881764382,-12.31840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.644278072,-40.37924217,-0.210916831,0,-2.460552239,0,-1.394351353,-34.26765677,138.5,1475270,7.1,326.4500122,55.1,0
2/1/91,0,0,0,0,0,0,0,59.4,53.1,63.6,70.4,83.7,62,39.4,NA,55.1,61.2,61.7,62.6,85.6,84.7,101.7,102.4,0,0,0,0,0,0,-0.967661669,-13.51840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.469178309,-36.07924217,-0.210916831,0,-2.460552239,0,-1.642560424,-40.36765677,139.1,1475270,7.3,343.0499878,59.4,0
3/1/91,0,0,0,0,0,0,0,81.1,51.7,100.7,87.7,92.7,84.5,40.7,NA,59.4,55.1,61.2,61.7,62.6,85.6,84.7,101.7,0,0,0,0,0,0,-0.323432022,-4.518401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.585535323,-14.37924217,-0.210916831,0,-2.460552239,0,-1.467593374,-36.06765677,139.4,1475270,7.2,370.4700012,81.1,0
4/1/91,0,0,0,0,0,0,0,79.4,48.9,99.7,81.8,92.8,74.7,42.8,NA,81.1,59.4,55.1,61.2,61.7,62.6,85.6,84.7,0,0,0,0,0,0,-0.316273914,-4.418401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.65476081,-16.07924217,-0.210916831,0,-2.460552239,0,-0.584620121,-14.36765677,139.9,1532427,6.5,371.2999878,79.4,0
5/1/91,0,0,0,0,0,0,0,76.4,47.8,95.5,78.3,89,71.5,44.5,NA,79.4,81.1,59.4,55.1,61.2,61.7,62.6,85.6,0,0,0,0,0,0,-0.588281988,-8.218401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.776923435,-19.07924217,-0.210916831,0,-2.460552239,0,-0.653793141,-16.06765677,140.3,1532427,6.7,380.2900085,76.4,0
6/1/91,0,0,0,0,0,0,0,78,43.7,100.9,82.1,91.9,75.9,50.3,NA,76.4,79.4,81.1,59.4,55.1,61.2,61.7,62.6,0,0,0,0,0,0,-0.380696879,-5.318401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.711770035,-17.47924217,-0.210916831,0,-2.460552239,0,-0.775863176,-19.06765677,140.8,1532427,7,388.0599976,78,0
7/1/91,0,0,0,0,0,0,0,77.7,43.8,100.3,82.9,96.1,74.4,50.6,NA,78,76.4,79.4,81.1,59.4,55.1,61.2,61.7,0,0,0,0,0,0,-0.080056377,-1.118401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.723986298,-17.77924217,-0.210916831,0,-2.460552239,0,-0.710759157,-17.46765677,141.1,1548990,6.8,377.9200134,77.7,0
8/1/91,0,0,0,0,0,0,0,76.1,45.1,96.8,82,92.3,75.3,52.9,NA,77.7,78,76.4,79.4,81.1,59.4,55.1,61.2,0,0,0,0,0,0,-0.35206445,-4.918401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.789139698,-19.37924217,-0.210916831,0,-2.460552239,0,-0.722966161,-17.76765677,141.5,1548990,6.6,387.1199951,76.1,0
9/1/91,0,0,0,0,0,0,0,72.9,39.1,95.4,83,93.2,76.4,54.9,NA,76.1,77.7,78,76.4,79.4,81.1,59.4,55.1,0,0,0,0,0,0,-0.287641486,-4.018401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.919446497,-22.57924217,-0.210916831,0,-2.460552239,0,-0.788070179,-19.36765677,141.9,1548990,6.5,392.1499939,72.9,0
10/1/91,0,0,0,0,0,0,0,60.1,31,79.5,78.3,90.4,70.5,53.1,NA,72.9,76.1,77.7,78,76.4,79.4,81.1,59.4,0,0,0,0,0,0,-0.488068487,-6.818401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.440673697,-35.37924217,-0.210916831,0,-2.460552239,0,-0.918278217,-22.56765677,142.2,1601443,6.5,389.2000122,60.1,0
11/1/91,0,0,0,0,0,0,0,52.7,27.1,69.7,69.1,80.3,61.9,49.5,NA,60.1,72.9,76.1,77.7,78,76.4,79.4,81.1,0,0,0,0,0,0,-1.211037313,-16.91840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.742008172,-42.77924217,-0.210916831,0,-2.460552239,0,-1.439110366,-35.36765677,142.7,1601443,6.7,391.3200073,52.7,0
12/1/91,0,0,0,0,0,0,0,52.5,22.5,72.6,68.2,78.7,61.5,46.8,NA,52.7,60.1,72.9,76.1,77.7,78,76.4,79.4,0,0,0,0,0,0,-1.325567028,-18.51840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.750152347,-42.97924217,-0.210916831,0,-2.460552239,0,-1.740216452,-42.76765677,143.1,1601443,6.9,381.3999939,52.5,0
1/1/92,0,0,0,0,0,0,0,50.2,22.6,68.7,67.5,80.5,59.1,47.3,NA,52.5,52.7,60.1,72.9,76.1,77.7,78,76.4,0,0,0,0,0,0,-1.196721099,-16.71840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.843810359,-45.27924217,-0.210916831,0,-2.460552239,0,-1.748354455,-42.96765677,143.4,1554707,8.1,417.2600098,50.2,0
2/1/92,0,0,0,0,0,0,0,47.3,23,63.5,68.8,79.7,61.8,52.7,NA,50.2,52.5,52.7,60.1,72.9,76.1,77.7,78,0,0,0,0,0,0,-1.253985956,-17.51840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.961900897,-48.17924217,-0.210916831,0,-2.460552239,0,-1.841941481,-45.26765677,143.7,1554707,8.2,409.5299988,47.3,0
3/1/92,0,0,0,0,0,0,0,56.5,26.2,76.7,76,84.9,70.3,54.6,NA,47.3,50.2,52.5,52.7,60.1,72.9,76.1,77.7,0,0,0,0,0,0,-0.881764382,-12.31840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.587268847,-38.97924217,-0.210916831,0,-2.460552239,0,-1.959942515,-48.16765677,144.2,1554707,7.8,412.4500122,56.5,0
4/1/92,0,0,0,0,0,0,0,65.1,28,89.7,77.2,87.7,70.5,52.6,NA,56.5,47.3,50.2,52.5,52.7,60.1,72.9,76.1,0,0,0,0,0,0,-0.681337381,-9.518401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.237069322,-30.37924217,-0.210916831,0,-2.460552239,0,-1.585594408,-38.96765677,144.5,1619581,7.2,404.230011,65.1,0
5/1/92,0,0,0,0,0,0,0,71.9,34.4,96.9,79.2,91.5,71.2,55.7,NA,65.1,56.5,47.3,50.2,52.5,52.7,60.1,72.9,0,0,0,0,0,0,-0.409329308,-5.718401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.960167372,-23.57924217,-0.210916831,0,-2.460552239,0,-1.235660308,-30.36765677,144.9,1619581,7.3,412.5299988,71.9,0
6/1/92,0,0,0,0,0,0,0,72.6,37.7,95.9,80.4,95.4,70.7,53.6,NA,71.9,65.1,56.5,47.3,50.2,52.5,52.7,60.1,0,0,0,0,0,0,-0.130163128,-1.818401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.93166276,-22.87924217,-0.210916831,0,-2.460552239,0,-0.958968228,-23.56765677,145.2,1619581,8,417.2999878,72.6,0
7/1/92,0,0,0,0,0,0,0,61.2,32.7,80.1,76.6,90.6,67.6,53.9,NA,72.6,71.9,65.1,56.5,47.3,50.2,52.5,52.7,0,0,0,0,0,0,-0.473752273,-6.618401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.395880735,-34.27924217,-0.210916831,0,-2.460552239,0,-0.93048522,-22.86765677,145.5,1640744,7.7,412.8800049,61.2,0
8/1/92,0,0,0,0,0,0,0,59,30.1,78.3,76.1,86.2,69.5,53.4,NA,61.2,72.6,71.9,65.1,56.5,47.3,50.2,52.5,0,0,0,0,0,0,-0.788708989,-11.01840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.485466659,-36.47924217,-0.210916831,0,-2.460552239,0,-1.394351353,-34.26765677,146,1640744,7.4,425.0899963,59,0
9/1/92,0,0,0,0,0,0,0,57.3,32,74.2,75.6,88.3,67.4,49.7,NA,59,61.2,72.6,71.9,65.1,56.5,47.3,50.2,0,0,0,0,0,0,-0.638388738,-8.918401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.554692147,-38.17924217,-0.210916831,0,-2.460552239,0,-1.483869379,-36.46765677,146.3,1640744,7.3,416.0700073,57.3,0
10/1/92,0,0,0,0,0,0,0,54.6,30.5,70.7,73.3,82.5,67.5,50.3,NA,57.3,59,61.2,72.6,71.9,65.1,56.5,47.3,0,0,0,0,0,0,-1.053558955,-14.71840149,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.664638509,-40.87924217,-0.210916831,0,-2.460552239,0,-1.553042399,-38.16765677,146.8,1705290,6.9,416.2900085,54.6,0
11/1/92,0,0,0,0,0,0,0,65.6,35.5,85.7,85.3,96.4,78.2,53.6,NA,54.6,57.3,59,61.2,72.6,71.9,65.1,56.5,0,0,0,0,0,0,-0.058582056,-0.818401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.216708885,-29.87924217,-0.210916831,0,-2.460552239,0,-1.66290543,-40.86765677,147.2,1705290,7.1,422.75,65.6,0
12/1/92,0,0,0,0,0,0,0,78.1,39.3,103.9,91,93.4,89.5,54.2,NA,65.6,54.6,57.3,59,61.2,72.6,71.9,65.1,0,0,0,0,0,0,-0.273325271,-3.818401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.707697948,-17.37924217,-0.210916831,0,-2.460552239,0,-1.215315302,-29.86765677,147.4,1705290,7.1,430.7799988,78.1,0
1/1/93,0,0,0,0,0,0,0,76.7,44.8,98,89.3,98.6,83.4,55.8,NA,78.1,65.6,54.6,57.3,59,61.2,72.6,71.9,0,0,0,0,0,0,0.098896302,1.381598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.764707173,-18.77924217,-0.210916831,0,-2.460552239,0,-0.706690156,-17.36765677,147.9,1638139,8,435.3800049,76.7,0
2/1/93,0,0,0,0,0,0,0,68.5,44.1,84.7,86.6,96,80.6,55.2,NA,76.7,78.1,65.6,54.6,57.3,59,61.2,72.6,0,0,0,0,0,0,-0.087214484,-1.218401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.098618347,-26.97924217,-0.210916831,0,-2.460552239,0,-0.763656173,-18.76765677,148.4,1638139,7.8,442.519989,68.5,0
3/1/93,0,0,0,0,0,0,0,63.2,42.1,77.3,85.9,101.6,75.8,53.5,NA,68.5,76.7,78.1,65.6,54.6,57.3,59,61.2,0,0,0,0,0,0,0.313639518,4.381598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.314438985,-32.27924217,-0.210916831,0,-2.460552239,0,-1.097314268,-26.96765677,148.6,1638139,7.4,442.0100098,63.2,0
4/1/93,0,0,0,0,0,0,0,67.6,47.2,81.1,85.6,99.9,76.4,50.2,NA,63.2,68.5,76.7,78.1,65.6,54.6,57.3,59,0,0,0,0,0,0,0.191951696,2.681598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.135267135,-27.87924217,-0.210916831,0,-2.460552239,0,-1.31297133,-32.26765677,149.1,1701841,6.9,450.2999878,67.6,0
5/1/93,0,0,0,0,0,0,0,61.9,45,73.1,80.3,98.7,68.5,51.2,NA,67.6,63.2,68.5,76.7,78.1,65.6,54.6,57.3,0,0,0,0,0,0,0.10605441,1.481598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.367376122,-33.57924217,-0.210916831,0,-2.460552239,0,-1.133935279,-27.86765677,149.6,1701841,6.8,442.4599915,61.9,0
6/1/93,0,0,0,0,0,0,0,58.6,42,69.6,81.5,98.7,70.4,49.6,NA,61.9,67.6,63.2,68.5,76.7,78.1,65.6,54.6,0,0,0,0,0,0,0.10605441,1.481598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.501755009,-36.87924217,-0.210916831,0,-2.460552239,0,-1.365868345,-33.56765677,149.8,1701841,7.2,453.8299866,58.6,0
7/1/93,0,0,0,0,0,0,0,59.2,47.8,66.8,77,96.2,64.7,50.2,NA,58.6,61.9,67.6,63.2,68.5,76.7,78.1,65.6,0,0,0,0,0,0,-0.07289827,-1.018401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.477322484,-36.27924217,-0.210916831,0,-2.460552239,0,-1.500145383,-36.86765677,150,1724719,7,449.019989,59.2,0
8/1/93,0,0,0,0,0,0,0,59.3,48.1,66.8,77.3,95.1,65.8,50.7,NA,59.2,58.6,61.9,67.6,63.2,68.5,76.7,78.1,0,0,0,0,0,0,-0.151637449,-2.118401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.473250397,-36.17924217,-0.210916831,0,-2.460552239,0,-1.475731376,-36.26765677,150.5,1724719,6.6,450.1499939,59.3,0
9/1/93,0,0,0,0,0,0,0,63.8,50.2,72.8,77.9,95.2,66.8,50.8,NA,59.3,59.2,58.6,61.9,67.6,63.2,68.5,76.7,0,0,0,0,0,0,-0.144479342,-2.018401487,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.29000646,-31.67924217,-0.210916831,0,-2.460552239,0,-1.471662375,-36.16765677,150.7,1724719,6.4,463.1499939,63.8,0
10/1/93,0,0,0,0,0,0,0,60.5,51.2,66.7,82.7,98.7,72.5,53.4,NA,63.8,59.3,59.2,58.6,61.9,67.6,63.2,68.5,0,0,0,0,0,0,0.10605441,1.481598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-1.424385347,-34.97924217,-0.210916831,0,-2.460552239,0,-1.288557323,-31.66765677,151.1,1793877,6.4,461.2799988,60.5,0
11/1/93,0,0,0,0,0,0,0,71.9,59.2,80.3,81.2,98.2,70.3,53.8,NA,60.5,63.8,59.3,59.2,58.6,61.9,67.6,63.2,0,0,0,0,0,0,0.070263874,0.981598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.960167372,-23.57924217,-0.210916831,0,-2.460552239,0,-1.422834361,-34.96765677,151.6,1793877,6.2,469.1000061,71.9,0
12/1/93,0,0,0,0,0,0,0,79.8,61.8,91.8,88.2,102.9,78.8,55.6,NA,71.9,60.5,63.8,59.3,59.2,58.6,61.9,67.6,0,0,0,0,0,0,0.406694912,5.681598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.63847246,-15.67924217,-0.210916831,0,-2.460552239,0,-0.958968228,-23.56765677,152,1793877,6.1,461.8900146,79.8,0
1/1/94,0,0,0,0,0,0,0,82.6,67.6,92.6,94.3,106.6,86.4,56,NA,79.8,71.9,60.5,63.8,59.3,59.2,58.6,61.9,0,0,0,0,0,0,0.671544878,9.381598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.52445401,-12.87924217,-0.210916831,0,-2.460552239,0,-0.637517136,-15.66765677,152.2,1736467,7.3,465.4400024,82.6,0
2/1/94,0,0,0,0,0,0,0,79.9,73.1,84.4,93.2,108.3,83.5,56.5,NA,82.6,79.8,71.9,60.5,63.8,59.3,59.2,58.6,0,0,0,0,0,0,0.7932327,11.08159851,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.634400373,-15.57924217,-0.210916831,0,-2.460552239,0,-0.523585104,-12.86765677,152.4,1736467,7.1,479.6199951,79.9,0
3/1/94,0,0,0,0,0,0,0,86.7,77.9,92.6,91.5,101.4,85.1,56.9,NA,79.9,82.6,79.8,71.9,60.5,63.8,59.3,59.2,0,0,0,0,0,0,0.299323304,4.181598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.357498423,-8.779242175,-0.210916831,0,-2.460552239,0,-0.633448135,-15.56765677,152.8,1736467,6.8,464.4400024,86.7,0
4/1/94,0,0,0,0,0,0,0,92.1,87.1,95.4,92.6,108.1,82.6,57.4,NA,86.7,79.9,82.6,79.8,71.9,60.5,63.8,59.3,0,0,0,0,0,0,0.778916485,10.88159851,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.137605698,-3.379242175,-0.210916831,0,-2.460552239,0,-0.356756056,-8.767656766,153.1,1809582,6.2,438.9200134,92.1,0
5/1/94,0,0,0,0,0,0,0,88.9,81.9,93.6,92.8,106.3,84.2,58.2,NA,92.1,86.7,79.9,82.6,79.8,71.9,60.5,63.8,0,0,0,0,0,0,0.650070556,9.081598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.267912498,-6.579242175,-0.210916831,0,-2.460552239,0,-0.137029993,-3.367656766,153.5,1809582,5.9,453.019989,88.9,0
6/1/94,0,0,0,0,0,0,0,92.5,89.4,94.6,91.2,104.5,82.7,58.8,NA,88.9,92.1,86.7,79.9,82.6,79.8,71.9,60.5,0,0,0,0,0,0,0.521224627,7.281598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.121317348,-2.979242175,-0.210916831,0,-2.460552239,0,-0.26723803,-6.567656766,153.9,1809582,6.2,457.6300049,92.5,0
7/1/94,0,0,0,0,0,0,0,91.3,90.5,91.9,89,105.4,78.5,58.5,NA,92.5,88.9,92.1,86.7,79.9,82.6,79.8,71.9,0,0,0,0,0,0,0.585647591,8.181598513,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.170182398,-4.179242175,-0.210916831,0,-2.460552239,0,-0.120753988,-2.967656766,154.3,1837424,6.2,446.2000122,91.3,0
8/1/94,0,0,0,0,0,0,0,90.4,91.7,89.4,91.7,108.7,80.8,58,NA,91.3,92.5,88.9,92.1,86.7,79.9,82.6,79.8,0,0,0,0,0,0,0.821865129,11.48159851,-0.173327312,0,-1929931.764,0,-0.189909498,0,-0.166257004,0,-1.604523682,0,-0.206831186,-5.079242175,-0.210916831,0,-2.460552239,0,-0.169582002,-4.167656766,154.8,1837424,5.9,461.0100098,90.4,0
